id,created_at,text
798284593543704576,Mon Nov 14 22:00:53 +0000 2016,b'What a great activity idea for Big and Little Brothers in Surrey! https://t.co/y8vDs8S9Kt'
798282096586297344,Mon Nov 14 21:50:57 +0000 2016,b'Heroic mental health workers help Syrian #refugees heal from trauma https://t.co/US0yNDjZyr @cityofsurrey @CityofLangley @DIVERSEcityBC'
798278553364086784,Mon Nov 14 21:36:53 +0000 2016,"b""RT @CityofSurrey: Experience Tayo Aluko's powerful performance about Paul Robeson's remarkable and eventful life with song on Nov 25. https\xe2\x80\xa6"""
798278492366348288,Mon Nov 14 21:36:38 +0000 2016,"b'RT @CityofSurrey: We started building #SurreyTree today! Make sure to join us on Sat, Nov 19 to watch us light the tree! https://t.co/k3tFk\xe2\x80\xa6'"
798276226343432193,Mon Nov 14 21:27:38 +0000 2016,"b'RT @CityofSurrey: We started building #SurreyTree today! Make sure to join us on Sat, Nov 19 to watch us light the tree! https://t.co/k3tFk\xe2\x80\xa6'"
798276062178254848,Mon Nov 14 21:26:59 +0000 2016,"b'We started building #SurreyTree today! Make sure to join us on Sat, Nov 19 to watch us light the tree!\xe2\x80\xa6 https://t.co/Fjzx6zkS2S'"
798272113559760897,Mon Nov 14 21:11:17 +0000 2016,b'RT @hcma: \xe2\x80\x98Supreme Award\xe2\x80\x99 goes to @CityofSurrey #GrandviewHeightsAquatic! @fast_epp https://t.co/gKLHEkTygl'
798269758735024128,Mon Nov 14 21:01:56 +0000 2016,b'Attention parents! Find out how to help your kids love learning with a free presentation by @GaryAnaka on Nov. 18. https://t.co/BIJpZBPuOb'
798267443290349568,Mon Nov 14 20:52:44 +0000 2016,b'RT @hcma: \xe2\x80\x98Supreme Award\xe2\x80\x99 goes to @CityofSurrey #GrandviewHeightsAquatic! @fast_epp https://t.co/gKLHEkTygl'
798265241087799296,Mon Nov 14 20:43:59 +0000 2016,"b'RT @Newton_BIA: Learn more about @CityofSurrey Public Safety Strategy. Safety Breakfast Nov 29, https://t.co/fDCD9CjKWI #surreybc #mynewton\xe2\x80\xa6'"
798253026922426368,Mon Nov 14 19:55:27 +0000 2016,"b'Learn more about @CityofSurrey Public Safety Strategy. Safety Breakfast Nov 29, https://t.co/fDCD9CjKWI #surreybc\xe2\x80\xa6 https://t.co/rb6syleXtd'"
798248998993698816,Mon Nov 14 19:39:26 +0000 2016,b'RT @SurreyMortgages: A Peek at the New Community Ice Arena to be built in 2017 in Surrey BC #SurreyBC #CityofSurrey #WhiteRock #SouthSurrey\xe2\x80\xa6'
798239775975088129,Mon Nov 14 19:02:47 +0000 2016,"b""Experience Tayo Aluko's powerful performance about Paul Robeson's remarkable and eventful life with song on Nov 25.\xe2\x80\xa6 https://t.co/gT4u2gZzLw"""
798235579058192384,Mon Nov 14 18:46:07 +0000 2016,"b'RT @SFU: #BC #Premier @christyclarkbc: ""@CityofSurrey &amp; #SFU are going to change Canada &amp; the world!"" #SFUinnovates #bcpoli #cdnpoli @sfusu\xe2\x80\xa6'"
798231323676545024,Mon Nov 14 18:29:12 +0000 2016,b'\xe2\x80\x98Supreme Award\xe2\x80\x99 goes to @CityofSurrey #GrandviewHeightsAquatic! @fast_epp https://t.co/gKLHEkTygl'
798227151019339776,Mon Nov 14 18:12:37 +0000 2016,b'RT @CityofSurrey: What\xe2\x80\x99s social innovation? @Aletmanski\xe2\x80\x99s definition from last year\xe2\x80\x99s #surreyinnovates. See you Nov 23. https://t.co/OXVCxs\xe2\x80\xa6'
798226634713210881,Mon Nov 14 18:10:34 +0000 2016,b'What\xe2\x80\x99s social innovation? @Aletmanski\xe2\x80\x99s definition from last year\xe2\x80\x99s #surreyinnovates. See you Nov 23. https://t.co/OXVCxsaARt'
798217252713758720,Mon Nov 14 17:33:17 +0000 2016,"b""Today's the deadline (Nov 14) to get your volunteer applications in for #SurreyBC committees. https://t.co/prFlrTYvPY"""
798216787519123456,Mon Nov 14 17:31:26 +0000 2016,"b'@MonicaBruwer Hi, a new sidewalk &amp; signal are being put in.The driveway needed adjustment for smooth transition to new sidwalk elevation ^NP'"
798214317346689024,Mon Nov 14 17:21:38 +0000 2016,b'RT @SurreyMortgages: A Peek at the New Community Ice Arena to be built in 2017 in Surrey BC #SurreyBC #CityofSurrey #WhiteRock #SouthSurrey\xe2\x80\xa6'
798214116313878528,Mon Nov 14 17:20:50 +0000 2016,"b'RT @CityofSurrey: From coast to coast, we\xe2\x80\x99re helping to light #CanadaRed to mark 50 days until #Canada150! #CBC2017 https://t.co/649O5eYH1H'"
798211472039911424,Mon Nov 14 17:10:19 +0000 2016,"b'RT @CityofSurrey: From coast to coast, we\xe2\x80\x99re helping to light #CanadaRed to mark 50 days until #Canada150! #CBC2017 https://t.co/649O5eYH1H'"
798203889774301184,Mon Nov 14 16:40:11 +0000 2016,b'This Sunday get photos with youre pet and Santa! @CityofSurrey @CUPEBC #cupe402 https://t.co/qGPHlN760z'
798203590078668800,Mon Nov 14 16:39:00 +0000 2016,b'RT @SurreyMortgages: A Peek at the New Community Ice Arena to be built in 2017 in Surrey BC #SurreyBC #CityofSurrey #WhiteRock #SouthSurrey\xe2\x80\xa6'
798194440607297537,Mon Nov 14 16:02:39 +0000 2016,b'Join our last FREE bike maintenance courses of the year happening in @CityofSurrey and @cityofcoquitlam. More info:\xe2\x80\xa6 https://t.co/bE5jDTrIJ4'
798189775240962050,Mon Nov 14 15:44:06 +0000 2016,b'RT @SurreyMortgages: A Peek at the New Community Ice Arena to be built in 2017 in Surrey BC #SurreyBC #CityofSurrey #WhiteRock #SouthSurrey\xe2\x80\xa6'
798186406715588608,Mon Nov 14 15:30:43 +0000 2016,b'RT @hcma: Congratulations to the whole team on this prestigious recognition. @fast_epp @CityofSurrey @EllisDon #GrandviewHeightsAquatic htt\xe2\x80\xa6'
798178726072619008,Mon Nov 14 15:00:12 +0000 2016,b'RT @SurreyMortgages: A Peek at the New Community Ice Arena to be built in 2017 in Surrey BC #SurreyBC #CityofSurrey #WhiteRock #SouthSurrey\xe2\x80\xa6'
798177162327011328,Mon Nov 14 14:53:59 +0000 2016,b'RT @SurreyMortgages: A Peek at the New Community Ice Arena to be built in 2017 in Surrey BC #SurreyBC #CityofSurrey #WhiteRock #SouthSurrey\xe2\x80\xa6'
798176402839191552,Mon Nov 14 14:50:58 +0000 2016,b'A Peek at the New Community Ice Arena to be built in 2017 in Surrey BC #SurreyBC #CityofSurrey #WhiteRock\xe2\x80\xa6 https://t.co/QdZRg9DLau'
798034305775611904,Mon Nov 14 05:26:19 +0000 2016,b'RT @Paradeguy: Giant Thanks 2 Mayor &amp; Council 4 xtra $ to get Reindeers/police/tcp 4 Surrey Santa parade! @CityofSurrey @TheNowNewspaper @C\xe2\x80\xa6'
797897838059364353,Sun Nov 13 20:24:03 +0000 2016,b'Thank you @CityofSurrey for getting the train tracks fixed.'
797892096753438720,Sun Nov 13 20:01:14 +0000 2016,b'Giant Thanks 2 Mayor &amp; Council 4 xtra $ to get Reindeers/police/tcp 4 Surrey Santa parade! @CityofSurrey\xe2\x80\xa6 https://t.co/tPCo2PUtDO'
797781475231956992,Sun Nov 13 12:41:40 +0000 2016,"b'RT @rupparmar: Join us today and tomorrow @PetSmart @TheShopsatMC to rescue a small animal, cat or kitten! @CityofSurrey #iadopted @DelmarB\xe2\x80\xa6'"
797701317334446084,Sun Nov 13 07:23:09 +0000 2016,"b'RT @CityofSurrey: From coast to coast, we\xe2\x80\x99re helping to light #CanadaRed to mark 50 days until #Canada150! #CBC2017 https://t.co/649O5eYH1H'"
797679712315187200,Sun Nov 13 05:57:18 +0000 2016,b'Looking good at the City Centre plaza. https://t.co/dTSrxhjN8s'
797677889185464320,Sun Nov 13 05:50:03 +0000 2016,"b'RT @CityofSurrey: From coast to coast, we\xe2\x80\x99re helping to light #CanadaRed to mark 50 days until #Canada150! #CBC2017 https://t.co/649O5eYH1H'"
797671269537722368,Sun Nov 13 05:23:45 +0000 2016,"b'RT @CityofSurrey: From coast to coast, we\xe2\x80\x99re helping to light #CanadaRed to mark 50 days until #Canada150! #CBC2017 https://t.co/649O5eYH1H'"
797669823941607424,Sun Nov 13 05:18:00 +0000 2016,"b'Retweeted City of Surrey (@CityofSurrey):\n\nFrom coast to coast, we\xe2\x80\x99re helping to light #CanadaRed to mark 50 days... https://t.co/em6wkZ8yYZ'"
797669801695080451,Sun Nov 13 05:17:55 +0000 2016,"b'RT @CityofSurrey: From coast to coast, we\xe2\x80\x99re helping to light #CanadaRed to mark 50 days until #Canada150! #CBC2017 https://t.co/649O5eYH1H'"
797665424464822273,Sun Nov 13 05:00:31 +0000 2016,"b'From coast to coast, we\xe2\x80\x99re helping to light #CanadaRed to mark 50 days until #Canada150! #CBC2017 https://t.co/649O5eYH1H'"
797615521399275520,Sun Nov 13 01:42:13 +0000 2016,"b'RT @rupparmar: Join us today and tomorrow @PetSmart @TheShopsatMC to rescue a small animal, cat or kitten! @CityofSurrey #iadopted @DelmarB\xe2\x80\xa6'"
797575180625346560,Sat Nov 12 23:01:55 +0000 2016,"b'RT @rupparmar: Join us today and tomorrow @PetSmart @TheShopsatMC to rescue a small animal, cat or kitten! @CityofSurrey #iadopted @DelmarB\xe2\x80\xa6'"
797568391003324417,Sat Nov 12 22:34:57 +0000 2016,"b'RT @rupparmar: Join us today and tomorrow @PetSmart @TheShopsatMC to rescue a small animal, cat or kitten! @CityofSurrey #iadopted @DelmarB\xe2\x80\xa6'"
797529719587667972,Sat Nov 12 20:01:17 +0000 2016,"b'Join us today and tomorrow @PetSmart @TheShopsatMC to rescue a small animal, cat or kitten! @CityofSurrey #iadopted\xe2\x80\xa6 https://t.co/6TjORkifL6'"
797510463776911361,Sat Nov 12 18:44:46 +0000 2016,"b""RT @hcma: How technical is @CityofSurrey's #GrandviewHeightsAquatic structure? Watch the roof install. (It only took 11 days!) https://t.co\xe2\x80\xa6"""
797447106927554560,Sat Nov 12 14:33:00 +0000 2016,b'@CityofSurrey want this to be your grandchildren and great grand children if not #Stopclearcutting #betterplanning https://t.co/TGtW3QgsgY'
797275406239830016,Sat Nov 12 03:10:44 +0000 2016,b'RT @brucehayne: @CityofSurrey won! with @fast_epp structural engineering international award!! https://t.co/lRS8EM9xSb'
797225586989080577,Fri Nov 11 23:52:46 +0000 2016,b'@brucehayne @fast_epp @CityofSurrey so excited to be part of the great team that won this top world award.  Congratulations to all involved!'
797217404610719744,Fri Nov 11 23:20:15 +0000 2016,b'@HaikuVikingGal @SFU @christyclarkbc @CityofSurrey @sfusurrey yet silent on SCC decision against her.'
797211394030575616,Fri Nov 11 22:56:22 +0000 2016,b'@fast_epp @CityofSurrey won the Supreme Award for structural engineering!! Wow! https://t.co/koi5fz2mcK'
797206550179770368,Fri Nov 11 22:37:07 +0000 2016,b'RT @hcma: Congratulations to the whole team on this prestigious recognition. @fast_epp @CityofSurrey @EllisDon #GrandviewHeightsAquatic htt\xe2\x80\xa6'
797205882832556032,Fri Nov 11 22:34:28 +0000 2016,b'RT @hcma: Congratulations to the whole team on this prestigious recognition. @fast_epp @CityofSurrey @EllisDon #GrandviewHeightsAquatic htt\xe2\x80\xa6'
797205307424264193,Fri Nov 11 22:32:11 +0000 2016,b'BC communities like @CityofSurrey are planning responses to #sealevelrise - check out new report from ACT &amp; @WCELaw https://t.co/Ok9bG2XjoB'
797202158609453056,Fri Nov 11 22:19:40 +0000 2016,b'RT @hcma: Congratulations to the whole team on this prestigious recognition. @fast_epp @CityofSurrey @EllisDon #GrandviewHeightsAquatic htt\xe2\x80\xa6'
797202084386877440,Fri Nov 11 22:19:22 +0000 2016,b'Congratulations to the whole team on this prestigious recognition. @fast_epp @CityofSurrey @EllisDon\xe2\x80\xa6 https://t.co/DtlTOqQNGm'
797201280473174016,Fri Nov 11 22:16:11 +0000 2016,b'@fast_epp with @CityofSurrey wins award for Grandview Aquatics facility Thanks you @SurreyMayor for your vision! https://t.co/H7hgcJbyAj'
797199657700990976,Fri Nov 11 22:09:44 +0000 2016,b'This is going to be an amazing concert! @CityofSurrey @whiterockcity @PeaceArchNews @TheNowNewspaper https://t.co/pVPMlLn7lo'
797199607109472256,Fri Nov 11 22:09:32 +0000 2016,b'@CityofSurrey won! with @fast_epp structural engineering international award!! https://t.co/lRS8EM9xSb'
797184880907952128,Fri Nov 11 21:11:01 +0000 2016,b'Amazing:  Someone made dozens of these and handed them out at #Cloverdale cenotaph. @CKNW @CityofSurrey @SurreyRCMP https://t.co/5icDGZZWen'
797167545983922176,Fri Nov 11 20:02:08 +0000 2016,b'#VoicesInTheSquare | Bringing #foodsustainability to #publicschools one year after #ReThinkFood:\xe2\x80\xa6 https://t.co/vsvtFMfPjq'
797162462357389312,Fri Nov 11 19:41:56 +0000 2016,b'@CityofSurrey with @fast_epp up for an international architectural award for Grandview Aquatics centre! https://t.co/htG5j9UYwL'
797146844899917824,Fri Nov 11 18:39:52 +0000 2016,b'#Cloverdale cenotaph @CKNW @CityofSurrey @SurreyRCMP https://t.co/uRBIcQsl12'
797143843204255745,Fri Nov 11 18:27:57 +0000 2016,b'RT @JanetBrown980: Crowds gathering at #Cloverdale cenotaph @CKNW @SurreyRCMP @CityofSurrey https://t.co/Ira5io2d9X'
797142619633504256,Fri Nov 11 18:23:05 +0000 2016,b'RT @JanetBrown980: Crowds gathering at #Cloverdale cenotaph @CKNW @SurreyRCMP @CityofSurrey https://t.co/Ira5io2d9X'
797142617959997440,Fri Nov 11 18:23:04 +0000 2016,b'RT @JanetBrown980: Crowds gathering at #Cloverdale cenotaph @CKNW @SurreyRCMP @CityofSurrey https://t.co/Ira5io2d9X'
797142595071668224,Fri Nov 11 18:22:59 +0000 2016,b'Crowds gathering at #Cloverdale cenotaph @CKNW @SurreyRCMP @CityofSurrey https://t.co/Ira5io2d9X'
797124091996049408,Fri Nov 11 17:09:28 +0000 2016,b'RT @RafaelSherwin: #SurreyCentral #DowntownSurrey\n#CentralCity #Surrey @CityofSurrey \nMy view from @BlenzCoffee https://t.co/1zvGpWnpYP'
796982180266115072,Fri Nov 11 07:45:33 +0000 2016,b'@CityofSurrey Municipal election cannot come soon enough'
796982063056359424,Fri Nov 11 07:45:05 +0000 2016,b'@CityofSurrey LRT is a huge waste of money for no better service than the busses we have already. Skytrain is a much better technology'
796980337641340928,Fri Nov 11 07:38:14 +0000 2016,b'#Quidditch is coming to @CityofSurrey !\n\nhttps://t.co/8sBVwjALrb'
796937017531645952,Fri Nov 11 04:46:06 +0000 2016,b'@nature_org #stopclearcutting older growth trees for new developments for $ &amp; greed protect our #forests and #oldgrowth trees @CityofSurrey'
796906285555994624,Fri Nov 11 02:43:58 +0000 2016,b'RT @MLACadieux: RT @CityofSurrey: Good luck to all the @QuidditchCanada teams playing in the Western Regional Championship in #SurreyBC thi\xe2\x80\xa6'
796902239054884865,Fri Nov 11 02:27:54 +0000 2016,b'RT @GiveLifeBC: Come on #surrybc lets book some appointments to #givelife #powerofall at Central city with treats! @cityofsurrey https://t.\xe2\x80\xa6'
796893964951519232,Fri Nov 11 01:55:01 +0000 2016,b'RT @CityofSurrey: Good luck to all the @QuidditchCanada teams playing in the Western Regional Championship in #SurreyBC this weekend!'
796884510860136450,Fri Nov 11 01:17:27 +0000 2016,b'RT @SFU: @CanadianPM @JustinTrudeau meets with #SFU #PhD students &amp; profs to discuss #cleantech.  @sfusurrey @CityofSurrey #SFUinnovates #t\xe2\x80\xa6'
796879735359873024,Fri Nov 11 00:58:28 +0000 2016,b'RT @Paradeguy: Big thanks to Valley Auto Repair for helping with Surrey Santa parade! #cloverdale @CloverdaleNews @DiscoverSurrey @pulse107\xe2\x80\xa6'
796877061767864320,Fri Nov 11 00:47:51 +0000 2016,b'Big thanks to Valley Auto Repair for helping with Surrey Santa parade! #cloverdale @CloverdaleNews @DiscoverSurrey\xe2\x80\xa6 https://t.co/3GHBJrdroA'
796867213894422528,Fri Nov 11 00:08:43 +0000 2016,b'RT @bc_cea: Hi @CityofSurrey @CityOfVictoria @crd_bc @cityofcranbrook these workshops are in your cities &amp; a great opportunity for local bu\xe2\x80\xa6'
796866338815954944,Fri Nov 11 00:05:14 +0000 2016,"b'Our work with @CityofSurrey. The cloud based tool unlocks, analyses and provides ability to share traffic count dat\xe2\x80\xa6 https://t.co/id5ljwDAQF'"
796850332429127680,Thu Nov 10 23:01:38 +0000 2016,b'A reminder that City Hall will be closed tomorrow in observance of Remembrance Day. Enjoy your weekend! #SurreyBC'
796841098727473153,Thu Nov 10 22:24:57 +0000 2016,b'Hi @CityofSurrey @CityOfVictoria @crd_bc @cityofcranbrook these workshops are in your cities &amp; a great opportunity\xe2\x80\xa6 https://t.co/iy9lNkmdwA'
796838722352332801,Thu Nov 10 22:15:30 +0000 2016,b'Get your kids ready for free workshops like DJing &amp; Volleyball at the 10th Annual Kids Conference in #SurreyBC. https://t.co/QJcdeLuqF5'
796830439256117248,Thu Nov 10 21:42:35 +0000 2016,b'#SurreyCentral #DowntownSurrey\n#CentralCity #Surrey @CityofSurrey \nMy view from @BlenzCoffee https://t.co/1zvGpWnpYP'
796821079725637633,Thu Nov 10 21:05:24 +0000 2016,b'Good luck to all the @QuidditchCanada teams playing in the Western Regional Championship in #SurreyBC this weekend!'
796814834574696450,Thu Nov 10 20:40:35 +0000 2016,"b""RT @CityofSurrey: Nov 14's the deadline for submitting applications to join our committees. Make a difference! https://t.co/DYW7m3IXUo"""
796814401604943872,Thu Nov 10 20:38:52 +0000 2016,"b'RT @ACTadaptation: New report from ACT, @WCELaw &amp; @CityofSurrey: meetings with residents on #sealevelrise #adaptation https://t.co/d06gVTgl\xe2\x80\xa6'"
796812480919924736,Thu Nov 10 20:31:14 +0000 2016,"b'RT @ACTadaptation: New report from ACT, @WCELaw &amp; @CityofSurrey: meetings with residents on #sealevelrise #adaptation https://t.co/d06gVTgl\xe2\x80\xa6'"
796810980399398912,Thu Nov 10 20:25:16 +0000 2016,"b'RT @ACTadaptation: New report from ACT, @WCELaw &amp; @CityofSurrey: meetings with residents on #sealevelrise #adaptation https://t.co/d06gVTgl\xe2\x80\xa6'"
796809637685145600,Thu Nov 10 20:19:56 +0000 2016,"b'New report from ACT, @WCELaw &amp; @CityofSurrey: meetings with residents on #sealevelrise #adaptation https://t.co/d06gVTgluh #climatechange'"
796798272983613441,Thu Nov 10 19:34:46 +0000 2016,b'@CityofSurrey GIS Manager Bill McKay is one of the presenters at our free GIS Day events Nov 16! Register at https://t.co/kHiqZiV2iU'
796797163724476416,Thu Nov 10 19:30:22 +0000 2016,b'Learn how you can honor the brave men and women who fought for our country tomorrow on #RemembranceDay https://t.co/AqrmRnH5cA @CityofSurrey'
796786908172947456,Thu Nov 10 18:49:37 +0000 2016,"b'Please donate gently used winter jackets, sweaters,scarves,socks, gloves to charity for the homeless https://t.co/OLV4Jr7nTM @CityofSurrey'"
796783870968377345,Thu Nov 10 18:37:33 +0000 2016,b'RT @GiveLifeBC: Come on #surrybc lets book some appointments to #givelife #powerofall at Central city with treats! @cityofsurrey https://t.\xe2\x80\xa6'
796782010261905408,Thu Nov 10 18:30:09 +0000 2016,b'Come on #surrybc lets book some appointments to #givelife #powerofall at Central city with treats! @cityofsurrey https://t.co/c3DOVj1tFU'
796775027974799360,Thu Nov 10 18:02:24 +0000 2016,b'What\xe2\x80\x99s the Social Innovation Summit on Nov 23 about? Check out this video. #SurreyInnovates https://t.co/NfRX43s2NE'
796768468876034048,Thu Nov 10 17:36:20 +0000 2016,b'RT @CityofSurrey: Looking to get involved with #CityofSurrey? Application deadline for committee volunteers is Nov 14! #SurreyBC https://t.\xe2\x80\xa6'
796740214249156608,Thu Nov 10 15:44:04 +0000 2016,b'RT @crimecitySurrey: LRT is the wrong system for a low density huge city like #Surreybc. As the Mayor said LRT is NOT about transit..its ab\xe2\x80\xa6'
796733737887297537,Thu Nov 10 15:18:20 +0000 2016,b'RT @PSDintelligence: NEW STUDY FROM PSD @CityofVancouver @CityofSurrey @TransLink  EXAMINES THE RESPONSE TO TRAFFIC CONGESTION BY CITIES ht\xe2\x80\xa6'
796731354155102208,Thu Nov 10 15:08:52 +0000 2016,b'LRT is the wrong system for a low density huge city like #Surreybc. As the Mayor said LRT is NOT about transit..its\xe2\x80\xa6 https://t.co/ubJR0z1IK6'
796730299996602368,Thu Nov 10 15:04:40 +0000 2016,b'NEW STUDY FROM PSD @CityofVancouver @CityofSurrey @TransLink  EXAMINES THE RESPONSE TO TRAFFIC CONGESTION BY CITIES https://t.co/PM44QGxVyq'
796675673943404544,Thu Nov 10 11:27:36 +0000 2016,b'RT @wendybollard: Thrilled to have #belfastgirlscanada on cover page of @SamuelFrenchLtd @whiterockcity @CityofSurrey @PeninsulaProduc @jak\xe2\x80\xa6'
796660036776984577,Thu Nov 10 10:25:28 +0000 2016,b'The @CityofSurrey becomes the first city in #BritishColumbia to be a @WCCityData #ISO37120 Platinum certified city https://t.co/Xp15Fsj7pF'
796611871260299264,Thu Nov 10 07:14:05 +0000 2016,b'RT @CityofSurrey: Your dog licence renewal process has changed! Check the link for details. #SurreyBC https://t.co/ySs9btm4Ve https://t.co/\xe2\x80\xa6'
796610687417991169,Thu Nov 10 07:09:22 +0000 2016,b'RT @CityofSurrey: Looking to get involved with #CityofSurrey? Application deadline for committee volunteers is Nov 14! #SurreyBC https://t.\xe2\x80\xa6'
796557750402588672,Thu Nov 10 03:39:01 +0000 2016,b'RT @SFU: The announcement from @JustinTrudeau : #SFU #SFUinnovates @CityofSurrey #cleantech #cdnpoli @bcgovnews #trudeau https://t.co/HeGwj\xe2\x80\xa6'
796547377154768896,Thu Nov 10 02:57:48 +0000 2016,b'RT @CityofSurrey: Looking to get involved with #CityofSurrey? Application deadline for committee volunteers is Nov 14! #SurreyBC https://t.\xe2\x80\xa6'
796541759186550784,Thu Nov 10 02:35:29 +0000 2016,b'RT @CityofSurrey: Looking to get involved with #CityofSurrey? Application deadline for committee volunteers is Nov 14! #SurreyBC https://t.\xe2\x80\xa6'
796540029178814464,Thu Nov 10 02:28:36 +0000 2016,"b""RT @Newton_BIA: You're invited! Newton Safety Breakfast, Nov 29, 8-9am. https://t.co/kHbVIReXeg #surreybc #mynewton #safertogether @CityofS\xe2\x80\xa6"""
796539406504972288,Thu Nov 10 02:26:08 +0000 2016,b'@delford @Newton_BIA @CityofSurrey Totally agree.'
796508328859815936,Thu Nov 10 00:22:38 +0000 2016,"b""RT @Newton_BIA: You're invited! Newton Safety Breakfast, Nov 29, 8-9am. https://t.co/kHbVIReXeg #surreybc #mynewton #safertogether @CityofS\xe2\x80\xa6"""
796502761055535104,Thu Nov 10 00:00:31 +0000 2016,b'RT @CityofSurrey: Looking to get involved with #CityofSurrey? Application deadline for committee volunteers is Nov 14! #SurreyBC https://t.\xe2\x80\xa6'
796501343905026048,Wed Nov 09 23:54:53 +0000 2016,b'RT @CityofSurrey: Looking to get involved with #CityofSurrey? Application deadline for committee volunteers is Nov 14! #SurreyBC https://t.\xe2\x80\xa6'
796498700294062080,Wed Nov 09 23:44:23 +0000 2016,"b""RT @Newton_BIA: You're invited! Newton Safety Breakfast, Nov 29, 8-9am. https://t.co/kHbVIReXeg #surreybc #mynewton #safertogether @CityofS\xe2\x80\xa6"""
796498661442207745,Wed Nov 09 23:44:13 +0000 2016,b'RT @CityofSurrey: Looking to get involved with #CityofSurrey? Application deadline for committee volunteers is Nov 14! #SurreyBC https://t.\xe2\x80\xa6'
796498606924636162,Wed Nov 09 23:44:00 +0000 2016,b'RT @SouthofFraser: The latest The Surrey and #surreybc Post! https://t.co/di6cNeBOBz Thanks to @KPUstulife @CityofSurrey @crimecitySurrey #\xe2\x80\xa6'
796497787873587200,Wed Nov 09 23:40:45 +0000 2016,b'The latest The Surrey and #surreybc Post! https://t.co/di6cNeBOBz Thanks to @KPUstulife @CityofSurrey @crimecitySurrey #surreybc #truesurrey'
796494166595252225,Wed Nov 09 23:26:22 +0000 2016,b'I find it amusing how the @CityofSurrey installed brand new L-turn signals on EVERY movement *EXCEPT* the 1 used by\xe2\x80\xa6 https://t.co/01qoES8Tv6'
796488883492032512,Wed Nov 09 23:05:22 +0000 2016,b'Looking to get involved with #CityofSurrey? Application deadline for committee volunteers is Nov 14! #SurreyBC https://t.co/rg0sB3PffR'
796487480384045056,Wed Nov 09 22:59:48 +0000 2016,"b""You're invited! Newton Safety Breakfast, Nov 29, 8-9am. https://t.co/kHbVIReXeg #surreybc #mynewton #safertogether @CityofSurrey"""
796483590741757953,Wed Nov 09 22:44:20 +0000 2016,"b'RT @crimecitySurrey: ""Ongoing City of Surrey construction is driving their business into the ground."" @CityofSurrey @SurreyMayor #surreybc\xe2\x80\xa6'"
796483554502934528,Wed Nov 09 22:44:11 +0000 2016,"b'RT @crimecitySurrey: ""@CityofSurrey crews/equipment blocking their main access"" ""received no notice of Friday\xe2\x80\x99s paving, which diverted Bist\xe2\x80\xa6'"
796483523544838144,Wed Nov 09 22:44:04 +0000 2016,"b'RT @crimecitySurrey: ""@CityofSurrey cost him and his wife $600 to $1,200 per day in lost revenue \xe2\x80\x93 losses that, to date, total more than $3\xe2\x80\xa6'"
796483502837563392,Wed Nov 09 22:43:59 +0000 2016,"b'RT @crimecitySurrey: ""@CityofSurrey is not the best place,\xe2\x80\x9d Cox said. It \xe2\x80\x9chas no care for any small business.\xe2\x80\x9d #surreybc @SBofT @anitahuber\xe2\x80\xa6'"
796479923506520064,Wed Nov 09 22:29:46 +0000 2016,"b'RT @crimecitySurrey: ""@CityofSurrey is not the best place,\xe2\x80\x9d Cox said. It \xe2\x80\x9chas no care for any small business.\xe2\x80\x9d #surreybc @SBofT @anitahuber\xe2\x80\xa6'"
796479462346919936,Wed Nov 09 22:27:56 +0000 2016,"b'""@CityofSurrey is not the best place,\xe2\x80\x9d Cox said. It \xe2\x80\x9chas no care for any small business.\xe2\x80\x9d #surreybc @SBofT\xe2\x80\xa6 https://t.co/dp3eQzXVoV'"
796479073732071424,Wed Nov 09 22:26:23 +0000 2016,"b'""@CityofSurrey cost him and his wife $600 to $1,200 per day in lost revenue \xe2\x80\x93 losses that, to date, total more than\xe2\x80\xa6 https://t.co/GINdxibK4B'"
796478535808319488,Wed Nov 09 22:24:15 +0000 2016,"b'""@CityofSurrey crews/equipment blocking their main access"" ""received no notice of Friday\xe2\x80\x99s paving, which diverted B\xe2\x80\xa6 https://t.co/tx268RjN75'"
796478142273552384,Wed Nov 09 22:22:41 +0000 2016,b'@Dupont604 presents @JunkNWD @ peacock bar and grill in @CityofSurrey December 16th tix 15$ hit me up\xe2\x80\xa6 https://t.co/qWw4w8OEyL'
796478085201694720,Wed Nov 09 22:22:28 +0000 2016,"b'""Ongoing City of Surrey construction is driving their business into the ground."" @CityofSurrey @SurreyMayor\xe2\x80\xa6 https://t.co/91LC62KNwz'"
796475208336961536,Wed Nov 09 22:11:02 +0000 2016,b'RT @PWABCupdates: Looking forward to our Emerging Leader event tonight at @CityofSurrey Operations Centre #myheroesweardirt'
796468676581068805,Wed Nov 09 21:45:04 +0000 2016,b'RT @WCCityData: The WCCD is pleased to welcome @CityofSurrey as an #ISO37120 Platinum certified city! 1st city in #BritishColumbia! https:/\xe2\x80\xa6'
796468518245908480,Wed Nov 09 21:44:27 +0000 2016,b'RT @SurreyRCMP: @CityofSurrey @jalee7 pls check with one of our local district offices to see if they have any available https://t.co/7yCef\xe2\x80\xa6'
796460378108600320,Wed Nov 09 21:12:06 +0000 2016,b'@CityofSurrey @jalee7 pls check with one of our local district offices to see if they have any available https://t.co/7yCefH2HCW. Thx.'
796457847378821120,Wed Nov 09 21:02:02 +0000 2016,"b""Experience Paul Robeson's remarkable and eventful life with song on Nov 25. #SurreyBC https://t.co/zKo0vNjeRX"""
